QuantumComputerID,T1CoherenceTime,T2CoherenceTime,Frequency,OperationID,OneQubitGateErrorRate
4,55.63,72.80,5.24,7,0.59
4,67.12,108.84,5.03,7,0.88
4,101.44,51.63,4.90,7,13.57
4,47.85,29.27,5.03,7,0.29
4,19.98,52.97,5.07,7,0.59
4,43.63,48.59,4.92,7,9.77
4,58.38,76.64,4.97,7,24.71
4,85.01,177.65,4.74,7,7.71
4,42.90,79.90,4.96,7,4.39
4,77.49,60.66,4.95,7,11.52
4,40.10,97.02,5.01,7,4.20
4,8.05,10.39,4.76,7,14.16
4,27.95,54.00,4.97,7,5.08
4,66.36,16.84,5.10,7,0.49
4,55.63,72.80,5.24,7,0.39
4,67.12,108.84,5.03,7,0.49
4,101.44,51.63,4.90,7,12.01
4,47.85,29.27,5.03,7,0.49
4,19.98,52.97,5.07,7,0.29
4,43.63,48.59,4.92,7,0.49
4,58.38,76.64,4.97,7,3.61
4,85.01,177.65,4.74,7,5.37
4,42.90,79.90,4.96,7,0.10
4,77.49,60.66,4.95,7,6.15
4,40.10,97.02,5.01,7,0.68
4,8.05,10.39,4.76,7,12.30
4,27.95,54.00,4.97,7,4.79
4,66.36,16.84,5.10,7,1.27
4,55.63,72.80,5.24,7,0.88
4,67.12,108.84,5.03,7,1.66
4,101.44,51.63,4.90,7,10.45
4,47.85,29.27,5.03,7,0.98
4,19.98,52.97,5.07,7,0.20
4,43.63,48.59,4.92,7,18.16
4,58.38,76.64,4.97,7,1.95
4,85.01,177.65,4.74,7,3.61
4,42.90,79.90,4.96,7,1.27
4,77.49,60.66,4.95,7,8.69
4,40.10,97.02,5.01,7,1.37
4,8.05,10.39,4.76,7,21.09
4,27.95,54.00,4.97,7,6.25
4,66.36,16.84,5.10,7,0.98
4,55.63,72.80,5.24,7,0.88
4,67.12,108.84,5.03,7,0.88
4,101.44,51.63,4.90,7,10.74
4,47.85,29.27,5.03,7,1.66
4,19.98,52.97,5.07,7,0.78
4,43.63,48.59,4.92,7,18.26
4,58.38,76.64,4.97,7,4.10
4,85.01,177.65,4.74,7,5.76
4,42.90,79.90,4.96,7,3.71
4,77.49,60.66,4.95,7,11.04
4,40.10,97.02,5.01,7,2.25
4,8.05,10.39,4.76,7,13.87
4,27.95,54.00,4.97,7,5.66
0,105.41,117.65,4.97,4,-0.29
0,105.41,117.65,4.97,4,-5.96
0,105.41,117.65,4.97,4,-7.13
0,105.41,117.65,4.97,4,-6.35
0,105.41,117.65,4.97,4,-7.71
0,105.41,117.65,4.97,4,-2.25
0,105.41,117.65,4.97,4,-3.81
0,105.41,117.65,4.97,4,-6.93
0,105.41,117.65,4.97,4,-3.03
0,105.41,117.65,4.97,4,-5.27
0,105.41,117.65,4.97,4,-6.05
0,105.41,117.65,4.97,4,-5.76
0,105.41,117.65,4.97,4,-5.57
0,105.41,117.65,4.97,4,-3.03
0,105.41,117.65,4.97,4,-7.91
0,105.41,117.65,4.97,4,-4.49
0,105.41,117.65,4.97,4,-7.42
0,105.41,117.65,4.97,4,-6.64
0,105.41,117.65,4.97,4,-7.71
0,105.41,117.65,4.97,4,-5.37
0,105.41,117.65,4.97,5,-14.45
0,105.41,117.65,4.97,5,-13.38
0,105.41,117.65,4.97,5,-13.28
0,105.41,117.65,4.97,5,-11.43
0,105.41,117.65,4.97,5,-10.94
0,105.41,117.65,4.97,5,-14.65
0,105.41,117.65,4.97,5,-12.70
0,105.41,117.65,4.97,5,-14.94
0,105.41,117.65,4.97,5,-16.99
0,105.41,117.65,4.97,6,-13.77
0,105.41,117.65,4.97,6,-15.53
0,105.41,117.65,4.97,6,-15.92
0,105.41,117.65,4.97,6,-10.84
0,105.41,117.65,4.97,6,-11.33
0,105.41,117.65,4.97,6,-14.75
0,105.41,117.65,4.97,6,-13.09
0,105.41,117.65,4.97,6,-15.53
0,105.41,117.65,4.97,6,-7.81
0,105.41,117.65,4.97,7,6.84
0,105.41,117.65,4.97,7,2.34
0,105.41,117.65,4.97,7,0.98
0,105.41,117.65,4.97,7,1.76
0,105.41,117.65,4.97,7,1.27
0,105.41,117.65,4.97,7,1.95
0,105.41,117.65,4.97,7,1.86
0,105.41,117.65,4.97,7,2.15
0,105.41,117.65,4.97,7,2.83
1,94.16,41.45,4.64,4,-3.81
1,62.74,73.31,4.72,4,-2.93
1,81.29,90.28,4.76,4,-3.71
1,105.90,109.10,4.69,4,-9.38
1,84.20,36.39,4.92,4,-12.30
1,94.16,41.45,4.64,4,-3.91
1,62.74,73.31,4.72,4,0.00
1,81.29,90.28,4.76,4,-4.59
1,105.90,109.10,4.69,4,-9.77
1,84.20,36.39,4.92,4,-13.09
1,94.16,41.45,4.64,4,-4.49
1,62.74,73.31,4.72,4,-4.39
1,81.29,90.28,4.76,4,-3.42
1,105.90,109.10,4.69,4,-10.45
1,84.20,36.39,4.92,4,-12.89
1,94.16,41.45,4.64,4,-2.15
1,62.74,73.31,4.72,4,0.20
1,81.29,90.28,4.76,4,-4.00
1,105.90,109.10,4.69,4,-13.87
1,84.20,36.39,4.92,4,-12.60
1,94.16,41.45,4.64,4,-4.00
1,62.74,73.31,4.72,4,-0.98
1,81.29,90.28,4.76,4,-5.27
1,105.90,109.10,4.69,4,-12.21
1,84.20,36.39,4.92,4,-16.60
1,94.16,41.45,4.64,4,-1.27
1,62.74,73.31,4.72,4,-2.15
1,81.29,90.28,4.76,4,-3.91
1,105.90,109.10,4.69,4,-7.23
1,84.20,36.39,4.92,4,-10.45
1,94.16,41.45,4.64,4,-1.76
1,62.74,73.31,4.72,4,-3.52
1,81.29,90.28,4.76,4,-3.22
1,105.90,109.10,4.69,4,-11.23
1,84.20,36.39,4.92,4,-13.28
1,94.16,41.45,4.64,4,-3.03
1,62.74,73.31,4.72,4,-3.22
1,81.29,90.28,4.76,4,-4.10
1,105.90,109.10,4.69,4,-10.16
1,84.20,36.39,4.92,4,-13.77
1,94.16,41.45,4.64,4,-4.98
1,62.74,73.31,4.72,4,-1.76
1,81.29,90.28,4.76,4,-5.76
1,105.90,109.10,4.69,4,-11.43
1,84.20,36.39,4.92,4,-10.94
1,94.16,41.45,4.64,4,2.93
1,62.74,73.31,4.72,4,-1.27
1,81.29,90.28,4.76,4,-1.37
1,105.90,109.10,4.69,4,-7.32
1,84.20,36.39,4.92,4,-13.38
1,94.16,41.45,4.64,4,1.66
1,62.74,73.31,4.72,4,-0.39
1,81.29,90.28,4.76,4,-3.71
1,105.90,109.10,4.69,4,-9.08
1,84.20,36.39,4.92,4,-16.02
1,94.16,41.45,4.64,4,-2.93
1,62.74,73.31,4.72,4,-1.76
1,81.29,90.28,4.76,4,-3.81
1,105.90,109.10,4.69,4,-11.43
1,84.20,36.39,4.92,4,-12.11
1,94.16,41.45,4.64,4,-5.96
1,62.74,73.31,4.72,4,-1.95
1,81.29,90.28,4.76,4,-3.32
1,105.90,109.10,4.69,4,-12.99
1,84.20,36.39,4.92,4,-10.25
1,94.16,41.45,4.64,4,-4.10
1,62.74,73.31,4.72,4,0.00
1,81.29,90.28,4.76,4,-4.30
1,105.90,109.10,4.69,4,-7.71
1,84.20,36.39,4.92,4,-10.55
1,94.16,41.45,4.64,4,-3.32
1,62.74,73.31,4.72,4,-0.49
1,81.29,90.28,4.76,4,-4.49
1,105.90,109.10,4.69,4,-9.67
1,84.20,36.39,4.92,4,-13.67
1,94.16,41.45,4.64,4,-2.64
1,62.74,73.31,4.72,4,-1.27
1,81.29,90.28,4.76,4,-3.32
1,105.90,109.10,4.69,4,-11.33
1,84.20,36.39,4.92,4,-14.55
1,94.16,41.45,4.64,4,1.46
1,62.74,73.31,4.72,4,2.83
1,81.29,90.28,4.76,4,-2.15
1,105.90,109.10,4.69,4,-7.91
1,84.20,36.39,4.92,4,-10.35
1,94.16,41.45,4.64,4,-3.52
1,62.74,73.31,4.72,4,-0.49
1,81.29,90.28,4.76,4,-5.08
1,105.90,109.10,4.69,4,-10.45
1,84.20,36.39,4.92,4,-15.04
1,94.16,41.45,4.64,4,-2.44
1,62.74,73.31,4.72,4,0.59
1,81.29,90.28,4.76,4,-3.32
1,105.90,109.10,4.69,4,-5.86
1,84.20,36.39,4.92,4,-8.01
1,94.16,41.45,4.64,4,-2.15
1,62.74,73.31,4.72,4,-4.39
1,81.29,90.28,4.76,4,-4.39
1,105.90,109.10,4.69,4,-6.64
1,84.20,36.39,4.92,4,-13.18
1,94.16,41.45,4.64,5,-11.52
1,62.74,73.31,4.72,5,-13.96
1,81.29,90.28,4.76,5,-7.42
1,105.90,109.10,4.69,5,-7.52
1,84.20,36.39,4.92,5,-5.96
1,94.16,41.45,4.64,5,-10.25
1,62.74,73.31,4.72,5,-14.26
1,81.29,90.28,4.76,5,-6.45
1,105.90,109.10,4.69,5,-6.74
1,84.20,36.39,4.92,5,-4.79
1,94.16,41.45,4.64,5,-10.45
1,62.74,73.31,4.72,5,-13.28
1,81.29,90.28,4.76,5,-7.23
1,105.90,109.10,4.69,5,-6.54
1,84.20,36.39,4.92,5,-6.25
1,94.16,41.45,4.64,5,-10.45
1,62.74,73.31,4.72,5,-15.53
1,81.29,90.28,4.76,5,-7.13
1,105.90,109.10,4.69,5,-5.47
1,84.20,36.39,4.92,5,-7.71
1,94.16,41.45,4.64,5,-9.08
1,62.74,73.31,4.72,5,-14.26
1,81.29,90.28,4.76,5,-6.05
1,105.90,109.10,4.69,5,-4.10
1,84.20,36.39,4.92,5,-4.88
1,94.16,41.45,4.64,5,-27.83
1,62.74,73.31,4.72,5,-18.36
1,81.29,90.28,4.76,5,-11.62
1,105.90,109.10,4.69,5,-14.84
1,84.20,36.39,4.92,5,-13.48
1,94.16,41.45,4.64,5,-11.04
1,62.74,73.31,4.72,5,-16.21
1,81.29,90.28,4.76,5,-5.27
1,105.90,109.10,4.69,5,-5.47
1,84.20,36.39,4.92,5,-5.96
1,94.16,41.45,4.64,5,-13.38
1,62.74,73.31,4.72,5,-16.21
1,81.29,90.28,4.76,5,-4.39
1,105.90,109.10,4.69,5,-6.25
1,84.20,36.39,4.92,5,-7.91
1,94.16,41.45,4.64,5,-11.04
1,62.74,73.31,4.72,5,-15.53
1,81.29,90.28,4.76,5,-8.30
1,105.90,109.10,4.69,5,-6.25
1,84.20,36.39,4.92,5,-5.66
1,94.16,41.45,4.64,6,-10.94
1,62.74,73.31,4.72,6,-13.48
1,81.29,90.28,4.76,6,-6.74
1,105.90,109.10,4.69,6,-6.35
1,84.20,36.39,4.92,6,-6.35
1,94.16,41.45,4.64,6,-10.16
1,62.74,73.31,4.72,6,-15.62
1,81.29,90.28,4.76,6,-7.32
1,105.90,109.10,4.69,6,-7.32
1,84.20,36.39,4.92,6,-8.89
1,94.16,41.45,4.64,6,-8.89
1,62.74,73.31,4.72,6,-13.77
1,81.29,90.28,4.76,6,-7.32
1,105.90,109.10,4.69,6,-6.45
1,84.20,36.39,4.92,6,-5.66
1,94.16,41.45,4.64,6,-8.59
1,62.74,73.31,4.72,6,-14.65
1,81.29,90.28,4.76,6,-6.93
1,105.90,109.10,4.69,6,-5.66
1,84.20,36.39,4.92,6,-8.50
1,94.16,41.45,4.64,6,-8.89
1,62.74,73.31,4.72,6,-13.28
1,81.29,90.28,4.76,6,-5.08
1,105.90,109.10,4.69,6,-5.76
1,84.20,36.39,4.92,6,-4.39
1,94.16,41.45,4.64,6,-26.46
1,62.74,73.31,4.72,6,-21.19
1,81.29,90.28,4.76,6,-12.01
1,105.90,109.10,4.69,6,-14.16
1,84.20,36.39,4.92,6,-11.23
1,94.16,41.45,4.64,6,-11.62
1,62.74,73.31,4.72,6,-15.53
1,81.29,90.28,4.76,6,-6.05
1,105.90,109.10,4.69,6,-7.52
1,84.20,36.39,4.92,6,-7.13
1,94.16,41.45,4.64,6,-10.45
1,62.74,73.31,4.72,6,-14.65
1,81.29,90.28,4.76,6,-6.25
1,105.90,109.10,4.69,6,-6.35
1,84.20,36.39,4.92,6,-7.03
1,94.16,41.45,4.64,6,-8.69
1,62.74,73.31,4.72,6,-13.96
1,81.29,90.28,4.76,6,-7.03
1,105.90,109.10,4.69,6,-5.37
1,84.20,36.39,4.92,6,-5.76
1,94.16,41.45,4.64,7,4.39
1,62.74,73.31,4.72,7,1.56
1,81.29,90.28,4.76,7,1.37
1,105.90,109.10,4.69,7,2.93
1,84.20,36.39,4.92,7,2.44
1,94.16,41.45,4.64,7,29.79
1,62.74,73.31,4.72,7,20.70
1,81.29,90.28,4.76,7,7.23
1,105.90,109.10,4.69,7,11.33
1,84.20,36.39,4.92,7,3.12
1,94.16,41.45,4.64,7,3.71
1,62.74,73.31,4.72,7,2.15
1,81.29,90.28,4.76,7,0.59
1,105.90,109.10,4.69,7,4.00
1,84.20,36.39,4.92,7,1.86
1,94.16,41.45,4.64,7,2.54
1,62.74,73.31,4.72,7,1.66
1,81.29,90.28,4.76,7,0.78
1,105.90,109.10,4.69,7,2.93
1,84.20,36.39,4.92,7,3.61
1,94.16,41.45,4.64,7,1.66
1,62.74,73.31,4.72,7,1.76
1,81.29,90.28,4.76,7,0.98
1,105.90,109.10,4.69,7,3.22
1,84.20,36.39,4.92,7,2.54
1,94.16,41.45,4.64,7,25.00
1,62.74,73.31,4.72,7,17.09
1,81.29,90.28,4.76,7,5.47
1,105.90,109.10,4.69,7,12.30
1,84.20,36.39,4.92,7,2.93
1,94.16,41.45,4.64,7,2.73
1,62.74,73.31,4.72,7,2.54
1,81.29,90.28,4.76,7,1.07
1,105.90,109.10,4.69,7,2.73
1,84.20,36.39,4.92,7,2.25
1,94.16,41.45,4.64,7,4.00
1,62.74,73.31,4.72,7,1.56
1,81.29,90.28,4.76,7,1.27
1,105.90,109.10,4.69,7,3.03
1,84.20,36.39,4.92,7,3.12
1,94.16,41.45,4.64,7,7.32
1,62.74,73.31,4.72,7,6.45
1,81.29,90.28,4.76,7,4.10
1,105.90,109.10,4.69,7,5.27
1,84.20,36.39,4.92,7,2.73
2,112.92,175.33,4.50,4,0.49
2,174.32,115.22,4.69,4,2.73
2,108.30,146.05,4.66,4,-8.89
2,113.65,152.52,4.65,4,1.56
2,95.28,155.71,4.61,4,-1.46
2,112.92,175.33,4.50,4,4.69
2,174.32,115.22,4.69,4,3.81
2,108.30,146.05,4.66,4,-0.20
2,113.65,152.52,4.65,4,5.18
2,95.28,155.71,4.61,4,3.03
2,112.92,175.33,4.50,4,3.91
2,174.32,115.22,4.69,4,7.23
2,108.30,146.05,4.66,4,-0.10
2,113.65,152.52,4.65,4,4.30
2,95.28,155.71,4.61,4,-2.15
2,112.92,175.33,4.50,4,3.81
2,174.32,115.22,4.69,4,2.93
2,108.30,146.05,4.66,4,-1.46
2,113.65,152.52,4.65,4,3.81
2,95.28,155.71,4.61,4,-5.96
2,112.92,175.33,4.50,4,4.10
2,174.32,115.22,4.69,4,4.49
2,108.30,146.05,4.66,4,-2.73
2,113.65,152.52,4.65,4,0.39
2,95.28,155.71,4.61,4,1.86
2,112.92,175.33,4.50,4,1.95
2,174.32,115.22,4.69,4,3.52
2,108.30,146.05,4.66,4,-2.83
2,113.65,152.52,4.65,4,3.42
2,95.28,155.71,4.61,4,-2.64
2,112.92,175.33,4.50,4,4.79
2,174.32,115.22,4.69,4,3.32
2,108.30,146.05,4.66,4,-3.22
2,113.65,152.52,4.65,4,3.42
2,95.28,155.71,4.61,4,-0.68
2,112.92,175.33,4.50,4,6.84
2,174.32,115.22,4.69,4,5.27
2,108.30,146.05,4.66,4,-3.81
2,113.65,152.52,4.65,4,2.15
2,95.28,155.71,4.61,4,-0.20
2,112.92,175.33,4.50,4,1.46
2,174.32,115.22,4.69,4,1.95
2,108.30,146.05,4.66,4,-3.71
2,113.65,152.52,4.65,4,4.79
2,95.28,155.71,4.61,4,2.44
2,112.92,175.33,4.50,4,2.25
2,174.32,115.22,4.69,4,7.62
2,108.30,146.05,4.66,4,-5.18
2,113.65,152.52,4.65,4,0.29
2,95.28,155.71,4.61,4,-0.29
2,112.92,175.33,4.50,4,1.37
2,174.32,115.22,4.69,4,3.81
2,108.30,146.05,4.66,4,-4.88
2,113.65,152.52,4.65,4,3.22
2,95.28,155.71,4.61,4,2.64
2,112.92,175.33,4.50,4,-3.03
2,174.32,115.22,4.69,4,4.39
2,108.30,146.05,4.66,4,-4.30
2,113.65,152.52,4.65,4,0.20
2,95.28,155.71,4.61,4,-0.29
2,112.92,175.33,4.50,4,4.10
2,174.32,115.22,4.69,4,2.25
2,108.30,146.05,4.66,4,-2.54
2,113.65,152.52,4.65,4,3.03
2,95.28,155.71,4.61,4,0.29
2,112.92,175.33,4.50,4,0.00
2,174.32,115.22,4.69,4,1.37
2,108.30,146.05,4.66,4,-0.98
2,113.65,152.52,4.65,4,4.30
2,95.28,155.71,4.61,4,-8.40
2,112.92,175.33,4.50,4,0.98
2,174.32,115.22,4.69,4,1.17
2,108.30,146.05,4.66,4,-2.54
2,113.65,152.52,4.65,4,4.39
2,95.28,155.71,4.61,4,1.56
2,112.92,175.33,4.50,4,1.66
2,174.32,115.22,4.69,4,2.15
2,108.30,146.05,4.66,4,-9.47
2,113.65,152.52,4.65,4,3.22
2,95.28,155.71,4.61,4,-1.27
2,112.92,175.33,4.50,4,4.30
2,174.32,115.22,4.69,4,0.78
2,108.30,146.05,4.66,4,-2.93
2,113.65,152.52,4.65,4,1.76
2,95.28,155.71,4.61,4,1.37
2,112.92,175.33,4.50,4,0.78
2,174.32,115.22,4.69,4,0.20
2,108.30,146.05,4.66,4,-0.78
2,113.65,152.52,4.65,4,3.71
2,95.28,155.71,4.61,4,-0.10
2,112.92,175.33,4.50,4,-0.39
2,174.32,115.22,4.69,4,0.68
2,108.30,146.05,4.66,4,-5.27
2,113.65,152.52,4.65,4,5.08
2,95.28,155.71,4.61,4,0.20
2,112.92,175.33,4.50,4,2.05
2,174.32,115.22,4.69,4,3.61
2,108.30,146.05,4.66,4,-1.27
2,113.65,152.52,4.65,4,4.00
2,95.28,155.71,4.61,4,-2.83
2,112.92,175.33,4.50,5,-4.20
2,174.32,115.22,4.69,5,-4.39
2,108.30,146.05,4.66,5,-7.52
2,113.65,152.52,4.65,5,-7.52
2,95.28,155.71,4.61,5,-23.73
2,112.92,175.33,4.50,5,-4.59
2,174.32,115.22,4.69,5,-5.86
2,108.30,146.05,4.66,5,-7.52
2,113.65,152.52,4.65,5,-5.27
2,95.28,155.71,4.61,5,-20.02
2,112.92,175.33,4.50,5,-5.37
2,174.32,115.22,4.69,5,-4.39
2,108.30,146.05,4.66,5,-6.45
2,113.65,152.52,4.65,5,-6.45
2,95.28,155.71,4.61,5,-17.87
2,112.92,175.33,4.50,5,-4.20
2,174.32,115.22,4.69,5,-14.45
2,108.30,146.05,4.66,5,-6.54
2,113.65,152.52,4.65,5,-7.52
2,95.28,155.71,4.61,5,-24.02
2,112.92,175.33,4.50,5,-8.20
2,174.32,115.22,4.69,5,-4.88
2,108.30,146.05,4.66,5,-5.57
2,113.65,152.52,4.65,5,-7.13
2,95.28,155.71,4.61,5,-25.10
2,112.92,175.33,4.50,5,-4.20
2,174.32,115.22,4.69,5,-5.57
2,108.30,146.05,4.66,5,-7.32
2,113.65,152.52,4.65,5,-6.45
2,95.28,155.71,4.61,5,-24.02
2,112.92,175.33,4.50,5,-5.47
2,174.32,115.22,4.69,5,-7.62
2,108.30,146.05,4.66,5,-9.57
2,113.65,152.52,4.65,5,-6.25
2,95.28,155.71,4.61,5,-20.51
2,112.92,175.33,4.50,5,-4.98
2,174.32,115.22,4.69,5,-4.59
2,108.30,146.05,4.66,5,-8.20
2,113.65,152.52,4.65,5,-5.37
2,95.28,155.71,4.61,5,-27.15
2,112.92,175.33,4.50,5,-2.93
2,174.32,115.22,4.69,5,-9.86
2,108.30,146.05,4.66,5,-4.98
2,113.65,152.52,4.65,5,-5.47
2,95.28,155.71,4.61,5,-23.93
2,112.92,175.33,4.50,6,-7.32
2,174.32,115.22,4.69,6,-5.66
2,108.30,146.05,4.66,6,-6.64
2,113.65,152.52,4.65,6,-6.64
2,95.28,155.71,4.61,6,-23.73
2,112.92,175.33,4.50,6,-3.32
2,174.32,115.22,4.69,6,-3.81
2,108.30,146.05,4.66,6,-8.59
2,113.65,152.52,4.65,6,-6.25
2,95.28,155.71,4.61,6,-18.75
2,112.92,175.33,4.50,6,-5.96
2,174.32,115.22,4.69,6,-6.05
2,108.30,146.05,4.66,6,-6.93
2,113.65,152.52,4.65,6,-7.71
2,95.28,155.71,4.61,6,-19.82
2,112.92,175.33,4.50,6,-4.98
2,174.32,115.22,4.69,6,-6.45
2,108.30,146.05,4.66,6,-6.64
2,113.65,152.52,4.65,6,-6.54
2,95.28,155.71,4.61,6,-26.17
2,112.92,175.33,4.50,6,-4.30
2,174.32,115.22,4.69,6,-7.23
2,108.30,146.05,4.66,6,-9.18
2,113.65,152.52,4.65,6,-6.15
2,95.28,155.71,4.61,6,-29.00
2,112.92,175.33,4.50,6,-3.61
2,174.32,115.22,4.69,6,-3.91
2,108.30,146.05,4.66,6,-9.08
2,113.65,152.52,4.65,6,-6.54
2,95.28,155.71,4.61,6,-27.64
2,112.92,175.33,4.50,6,-5.76
2,174.32,115.22,4.69,6,-4.59
2,108.30,146.05,4.66,6,-8.89
2,113.65,152.52,4.65,6,-6.54
2,95.28,155.71,4.61,6,-18.36
2,112.92,175.33,4.50,6,-2.73
2,174.32,115.22,4.69,6,-5.47
2,108.30,146.05,4.66,6,-7.62
2,113.65,152.52,4.65,6,-5.18
2,95.28,155.71,4.61,6,-24.71
2,112.92,175.33,4.50,6,-3.12
2,174.32,115.22,4.69,6,-3.52
2,108.30,146.05,4.66,6,-5.08
2,113.65,152.52,4.65,6,-3.81
2,95.28,155.71,4.61,6,-21.29
2,112.92,175.33,4.50,7,4.00
2,174.32,115.22,4.69,7,1.37
2,108.30,146.05,4.66,7,0.78
2,113.65,152.52,4.65,7,2.54
2,95.28,155.71,4.61,7,19.04
2,112.92,175.33,4.50,7,1.27
2,174.32,115.22,4.69,7,1.07
2,108.30,146.05,4.66,7,0.98
2,113.65,152.52,4.65,7,1.95
2,95.28,155.71,4.61,7,19.14
2,112.92,175.33,4.50,7,2.05
2,174.32,115.22,4.69,7,4.69
2,108.30,146.05,4.66,7,0.68
2,113.65,152.52,4.65,7,1.95
2,95.28,155.71,4.61,7,17.87
2,112.92,175.33,4.50,7,1.66
2,174.32,115.22,4.69,7,18.26
2,108.30,146.05,4.66,7,1.66
2,113.65,152.52,4.65,7,2.54
2,95.28,155.71,4.61,7,17.58
2,112.92,175.33,4.50,7,18.46
2,174.32,115.22,4.69,7,1.27
2,108.30,146.05,4.66,7,0.59
2,113.65,152.52,4.65,7,2.44
2,95.28,155.71,4.61,7,26.95
2,112.92,175.33,4.50,7,0.88
2,174.32,115.22,4.69,7,1.27
2,108.30,146.05,4.66,7,1.46
2,113.65,152.52,4.65,7,2.05
2,95.28,155.71,4.61,7,25.20
2,112.92,175.33,4.50,7,2.05
2,174.32,115.22,4.69,7,1.37
2,108.30,146.05,4.66,7,2.34
2,113.65,152.52,4.65,7,1.66
2,95.28,155.71,4.61,7,19.24
2,112.92,175.33,4.50,7,2.64
2,174.32,115.22,4.69,7,1.66
2,108.30,146.05,4.66,7,0.49
2,113.65,152.52,4.65,7,2.44
2,95.28,155.71,4.61,7,22.56
2,112.92,175.33,4.50,7,1.66
2,174.32,115.22,4.69,7,1.76
2,108.30,146.05,4.66,7,0.88
2,113.65,152.52,4.65,7,1.56
2,95.28,155.71,4.61,7,24.02
5,127.65,69.18,4.82,4,1.17
5,77.29,30.48,4.89,4,8.89
5,113.95,101.67,4.72,4,1.56
5,93.11,72.08,4.79,4,3.52
5,101.40,32.37,5.02,4,-5.76
5,127.65,69.18,4.82,4,-3.12
5,77.29,30.48,4.89,4,5.96
5,113.95,101.67,4.72,4,4.20
5,93.11,72.08,4.79,4,-2.25
5,101.40,32.37,5.02,4,-2.54
5,127.65,69.18,4.82,4,-3.22
5,77.29,30.48,4.89,4,6.74
5,113.95,101.67,4.72,4,4.30
5,93.11,72.08,4.79,4,1.56
5,101.40,32.37,5.02,4,-4.98
5,127.65,69.18,4.82,4,1.37
5,77.29,30.48,4.89,4,6.05
5,113.95,101.67,4.72,4,2.73
5,93.11,72.08,4.79,4,-0.59
5,101.40,32.37,5.02,4,-2.05
5,127.65,69.18,4.82,4,1.17
5,77.29,30.48,4.89,4,4.30
5,113.95,101.67,4.72,4,2.93
5,93.11,72.08,4.79,4,-0.39
5,101.40,32.37,5.02,4,-0.59
5,127.65,69.18,4.82,4,-0.29
5,77.29,30.48,4.89,4,9.57
5,113.95,101.67,4.72,4,-2.05
5,93.11,72.08,4.79,4,0.00
5,101.40,32.37,5.02,4,-0.88
5,127.65,69.18,4.82,4,0.39
5,77.29,30.48,4.89,4,9.18
5,113.95,101.67,4.72,4,-0.49
5,93.11,72.08,4.79,4,-2.05
5,101.40,32.37,5.02,4,-1.37
5,127.65,69.18,4.82,4,-2.93
5,77.29,30.48,4.89,4,7.42
5,113.95,101.67,4.72,4,0.68
5,93.11,72.08,4.79,4,-2.34
5,101.40,32.37,5.02,4,-1.27
5,127.65,69.18,4.82,4,-1.66
5,77.29,30.48,4.89,4,6.84
5,113.95,101.67,4.72,4,-0.20
5,93.11,72.08,4.79,4,-1.76
5,101.40,32.37,5.02,4,-0.20
5,127.65,69.18,4.82,4,-2.25
5,77.29,30.48,4.89,4,10.64
5,113.95,101.67,4.72,4,1.56
5,93.11,72.08,4.79,4,-2.25
5,101.40,32.37,5.02,4,2.15
5,127.65,69.18,4.82,4,-3.42
5,77.29,30.48,4.89,4,8.11
5,113.95,101.67,4.72,4,0.39
5,93.11,72.08,4.79,4,-1.76
5,101.40,32.37,5.02,4,-0.68
5,127.65,69.18,4.82,4,0.68
5,77.29,30.48,4.89,4,7.23
5,113.95,101.67,4.72,4,0.20
5,93.11,72.08,4.79,4,3.03
5,101.40,32.37,5.02,4,0.98
5,127.65,69.18,4.82,4,-0.88
5,77.29,30.48,4.89,4,7.23
5,113.95,101.67,4.72,4,0.68
5,93.11,72.08,4.79,4,-0.49
5,101.40,32.37,5.02,4,-6.35
5,127.65,69.18,4.82,4,-0.78
5,77.29,30.48,4.89,4,8.11
5,113.95,101.67,4.72,4,-0.59
5,93.11,72.08,4.79,4,4.20
5,101.40,32.37,5.02,4,-0.29
5,127.65,69.18,4.82,4,0.29
5,77.29,30.48,4.89,4,9.47
5,113.95,101.67,4.72,4,-0.10
5,93.11,72.08,4.79,4,1.37
5,101.40,32.37,5.02,4,-2.93
5,127.65,69.18,4.82,4,-1.95
5,77.29,30.48,4.89,4,10.16
5,113.95,101.67,4.72,4,2.34
5,93.11,72.08,4.79,4,-1.66
5,101.40,32.37,5.02,4,-1.17
5,127.65,69.18,4.82,4,0.20
5,77.29,30.48,4.89,4,7.13
5,113.95,101.67,4.72,4,-0.49
5,93.11,72.08,4.79,4,-1.86
5,101.40,32.37,5.02,4,-4.20
5,127.65,69.18,4.82,4,-1.56
5,77.29,30.48,4.89,4,8.11
5,113.95,101.67,4.72,4,-0.59
5,93.11,72.08,4.79,4,-4.10
5,101.40,32.37,5.02,4,-2.64
5,127.65,69.18,4.82,4,-1.95
5,77.29,30.48,4.89,4,6.84
5,113.95,101.67,4.72,4,2.15
5,93.11,72.08,4.79,4,-3.42
5,101.40,32.37,5.02,4,-4.20
5,127.65,69.18,4.82,4,-0.20
5,77.29,30.48,4.89,4,8.40
5,113.95,101.67,4.72,4,3.81
5,93.11,72.08,4.79,4,-1.56
5,101.40,32.37,5.02,4,-3.03
5,127.65,69.18,4.82,4,0.68
5,77.29,30.48,4.89,4,6.93
5,113.95,101.67,4.72,4,4.30
5,93.11,72.08,4.79,4,-2.05
5,101.40,32.37,5.02,4,-1.46
